1.109,-0.36966,-0.24931,-0.91127,-0.13755,-0.22352,-0.89407,-1.0918,-0.42125,-0.5502,-1.0574,-0.46423,-1.3755,-0.89407,-0.79951,-0.63617,0.8081,1.8655,0.72214,1.2122,0.094565,0.79951,0.2751,0.8253,0.085969,1.023,1.195,0.77372,0.15474,1.109,2.0031,0.41265,0.30949,-0.78231,0.42984,0.051581,-0.060178,-0.75652,-0.37826,-0.46423,-0.17194,-0.24931
1.1348,-0.36107,-0.25791,-0.92846,-0.11176,-0.19773,-0.86828,-1.1176,-0.47283,-0.57599,-1.0488,-0.47283,-1.2981,-0.87688,-0.79951,-0.64476,0.79091,1.8655,0.73073,1.2379,0.094565,0.8081,0.24931,0.76512,0.068775,1.0402,1.1778,0.83389,0.12036,1.1004,2.0031,0.40405,0.30949,-0.83389,0.42125,0.051581,-0.060178,-0.74793,-0.2837,-0.46423,-0.15474,-0.19773
1.1004,-0.34387,-0.24071,-0.98004,-0.13755,-0.20632,-0.86828,-1.0918,-0.50721,-0.5502,-1.0316,-0.46423,-1.3325,-0.88548,-0.85969,-0.65336,0.8081,1.8741,0.70494,1.2122,0.077372,0.8253,0.2837,0.75652,0.060178,1.0746,1.1348,0.79951,0.14615,1.109,1.9773,0.42984,0.30089,-0.79091,0.42125,0.051581,-0.068775,-0.73073,-0.25791,-0.40405,-0.18053,-0.2751
1.109,-0.42125,-0.32668,-0.99723,-0.15474,-0.19773,-0.8253,-1.0918,-0.47283,-0.5502,-1.0316,-0.45563,-1.3067,-0.90267,-0.8253,-0.67055,0.74793,1.8741,0.70494,1.2637,0.12036,0.79091,0.2837,0.78231,0.051581,1.0832,1.1606,0.83389,0.18913,1.1176,1.9945,0.39546,0.2751,-0.79091,0.45563,0.017194,-0.051581,-0.73933,-0.30949,-0.39546,-0.12036,-0.19773
1.0832,-0.35247,-0.30949,-1.023,-0.13755,-0.21492,-0.84249,-1.066,-0.49862,-0.47283,-1.0316,-0.49002,-1.3067,-0.85969,-0.85969,-0.67055,0.83389,1.8827,0.72214,1.1692,0.11176,0.83389,0.30949,0.73933,0.077372,1.0918,1.1434,0.84249,0.23211,1.109,1.9945,0.40405,0.32668,-0.79091,0.41265,0.10316,-0.068775,-0.71354,-0.2837,-0.36107,-0.15474,-0.31808
1.0832,-0.33528,-0.31808,-1.0144,-0.12895,-0.18053,-0.83389,-1.1004,-0.43844,-0.5416,-1.0402,-0.50721,-1.3153,-0.93706,-0.8253,-0.65336,0.8253,1.8741,0.70494,1.2293,0.085969,0.8253,0.24071,0.76512,0.042984,1.066,1.1692,0.8253,0.15474,1.1262,2.0117,0.41265,0.30949,-0.89407,0.42984,0.085969,-0.034387,-0.70494,-0.25791,-0.33528,-0.15474,-0.31808
1.109,-0.33528,-0.42984,-0.97144,-0.15474,-0.24931,-0.86828,-1.0832,-0.43844,-0.58459,-0.99723,-0.45563,-1.2981,-0.91127,-0.8167,-0.68775,0.77372,1.8741,0.72214,1.2208,0.12895,0.83389,0.2665,0.73933,0.051581,1.0918,1.152,0.8253,0.18913,1.1176,2.0117,0.36107,0.33528,-0.78231,0.43844,0.042984,-0.025791,-0.68775,-0.2751,-0.2751,-0.14615,-0.24071
1.1348,-0.41265,-0.44704,-0.98864,-0.14615,-0.25791,-0.78231,-1.1348,-0.45563,-0.51581,-1.0746,-0.48142,-1.2723,-0.87688,-0.85969,-0.62757,0.79951,1.8913,0.76512,1.1692,0.13755,0.8081,0.25791,0.70494,0.077372,1.109,1.1864,0.8081,0.17194,1.1348,1.9945,0.37826,0.29229,-0.88548,0.42125,0.060178,-0.017194,-0.69634,-0.25791,-0.30089,-0.13755,-0.16334
1.1434,-0.34387,-0.45563,-1.0058,-0.12036,-0.23211,-0.85969,-1.066,-0.43844,-0.5502,-0.99723,-0.49002,-1.2723,-0.90267,-0.83389,-0.62757,0.79951,1.9085,0.73933,1.195,0.10316,0.85969,0.2837,0.68775,0.051581,1.1262,1.1606,0.8253,0.19773,1.1004,1.9773,0.39546,0.31808,-0.85109,0.45563,0.042984,-0.085969,-0.73933,-0.24071,-0.31808,-0.16334,-0.13755
1.1176,-0.36107,-0.37826,-1.0058,-0.12036,-0.18913,-0.85969,-1.0918,-0.47283,-0.57599,-1.0144,-0.52441,-1.2723,-0.92846,-0.85109,-0.67915,0.76512,1.8913,0.67915,1.2293,0.094565,0.8081,0.2837,0.67915,0.025791,1.0746,1.195,0.84249,0.17194,1.152,2.0117,0.42125,0.30949,-0.85969,0.41265,0.094565,-0.077372,-0.72214,-0.24931,-0.35247,-0.17194,-0.14615
